,/lpc/nct6687d/0/control/0,/lpc/nct6687d/0/control/1,/lpc/nct6687d/0/control/2,/lpc/nct6687d/0/control/3,/lpc/nct6687d/0/control/4,/lpc/nct6687d/0/control/5,/lpc/nct6687d/0/control/6,/lpc/nct6687d/0/control/7,/lpc/nct6687d/0/voltage/0,/lpc/nct6687d/0/voltage/1,/lpc/nct6687d/0/voltage/2,/lpc/nct6687d/0/voltage/3,/lpc/nct6687d/0/voltage/4,/lpc/nct6687d/0/voltage/5,/lpc/nct6687d/0/voltage/6,/lpc/nct6687d/0/voltage/7,/lpc/nct6687d/0/voltage/8,/lpc/nct6687d/0/voltage/9,/lpc/nct6687d/0/voltage/10,/lpc/nct6687d/0/voltage/11,/lpc/nct6687d/0/voltage/12,/lpc/nct6687d/0/voltage/13,/lpc/nct6687d/0/temperature/0,/lpc/nct6687d/0/temperature/1,/lpc/nct6687d/0/temperature/2,/lpc/nct6687d/0/temperature/3,/lpc/nct6687d/0/temperature/4,/lpc/nct6687d/0/temperature/5,/lpc/nct6687d/0/temperature/6,/lpc/nct6687d/0/fan/0,/lpc/nct6687d/0/fan/1,/lpc/nct6687d/0/fan/2,/lpc/nct6687d/0/fan/3,/lpc/nct6687d/0/fan/4,/lpc/nct6687d/0/fan/5,/lpc/nct6687d/0/fan/6,/lpc/nct6687d/0/fan/7,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/9,/amdcpu/0/load/10,/amdcpu/0/load/11,/amdcpu/0/load/12,/amdcpu/0/load/13,/amdcpu/0/load/0,/amdcpu/0/load/1,/amdcpu/0/power/0,/amdcpu/0/clock/1,/amdcpu/0/factor/0,/amdcpu/0/power/1,/amdcpu/0/voltage/2,/amdcpu/0/clock/2,/amdcpu/0/factor/1,/amdcpu/0/power/2,/amdcpu/0/voltage/3,/amdcpu/0/clock/3,/amdcpu/0/factor/2,/amdcpu/0/power/3,/amdcpu/0/voltage/4,/amdcpu/0/clock/4,/amdcpu/0/factor/3,/amdcpu/0/power/4,/amdcpu/0/voltage/5,/amdcpu/0/clock/5,/amdcpu/0/factor/4,/amdcpu/0/power/5,/amdcpu/0/voltage/6,/amdcpu/0/clock/6,/amdcpu/0/factor/5,/amdcpu/0/power/6,/amdcpu/0/voltage/7,/amdcpu/0/temperature/2,/amdcpu/0/temperature/3,/amdcpu/0/voltage/0,/amdcpu/0/voltage/1,/amdcpu/0/clock/0,/ram/data/0,/ram/data/1,/ram/load/0,/ram/data/2,/ram/data/3,/ram/load/1,/gpu-amd/0/factor/0,/gpu-amd/0/smalldata/0,/gpu-amd/0/smalldata/1,/gpu-amd/0/load/2,/gpu-amd/0/load/6,/gpu-amd/0/load/3,/gpu-amd/0/load/4,/gpu-amd/0/load/7,/gpu-amd/0/load/11,/gpu-amd/0/load/10,/gpu-amd/0/load/12,/gpu-amd/0/load/5,/gpu-amd/0/load/9,/gpu-amd/0/load/8,/gpu-amd/0/load/16,/gpu-amd/0/load/15,/gpu-amd/0/load/13,/gpu-amd/0/load/14,/gpu-amd/0/power/3,/gpu-amd/0/temperature/0,/gpu-amd/0/temperature/7,/gpu-amd/0/clock/0,/gpu-amd/0/clock/2,/gpu-amd/0/fan/0,/gpu-amd/0/control/0,/gpu-amd/0/voltage/0,/gpu-amd/0/load/0,/gpu-amd/0/load/1,/nvme/1/temperature/0,/nvme/1/level/1,/nvme/1/level/2,/nvme/1/level/3,/nvme/1/data/4,/nvme/1/data/5,/nvme/1/temperature/6,/nvme/1/temperature/7,/nvme/1/load/0,/nvme/1/load/31,/nvme/1/load/32,/nvme/1/load/33,/nvme/1/throughput/34,/nvme/1/throughput/35,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/0/load/31,/hdd/0/load/32,/hdd/0/load/33,/hdd/0/throughput/34,/hdd/0/throughput/35,/nic/{2CAEE579-195B-47F4-ACFE-A6517C4057AB}/data/2,/nic/{2CAEE579-195B-47F4-ACFE-A6517C4057AB}/data/3,/nic/{2CAEE579-195B-47F4-ACFE-A6517C4057AB}/throughput/7,/nic/{2CAEE579-195B-47F4-ACFE-A6517C4057AB}/throughput/8,/nic/{2CAEE579-195B-47F4-ACFE-A6517C4057AB}/load/1,/nic/{6E9CE074-F732-4D3B-A40D-9C62B0D46329}/data/2,/nic/{6E9CE074-F732-4D3B-A40D-9C62B0D46329}/data/3,/nic/{6E9CE074-F732-4D3B-A40D-9C62B0D46329}/throughput/7,/nic/{6E9CE074-F732-4D3B-A40D-9C62B0D46329}/throughput/8,/nic/{6E9CE074-F732-4D3B-A40D-9C62B0D46329}/load/1,/nic/{E52184C0-08D4-4C9D-BE72-4E8129A662DE}/data/2,/nic/{E52184C0-08D4-4C9D-BE72-4E8129A662DE}/data/3,/nic/{E52184C0-08D4-4C9D-BE72-4E8129A662DE}/throughput/7,/nic/{E52184C0-08D4-4C9D-BE72-4E8129A662DE}/throughput/8,/nic/{E52184C0-08D4-4C9D-BE72-4E8129A662DE}/load/1,/nic/{0867743B-CBA1-47D2-9005-4C28965CC0A0}/data/2,/nic/{0867743B-CBA1-47D2-9005-4C28965CC0A0}/data/3,/nic/{0867743B-CBA1-47D2-9005-4C28965CC0A0}/throughput/7,/nic/{0867743B-CBA1-47D2-9005-4C28965CC0A0}/throughput/8,/nic/{0867743B-CBA1-47D2-9005-4C28965CC0A0}/load/1,/nic/{386E8ACC-E354-4F90-A39F-F0AE86CADFDB}/data/2,/nic/{386E8ACC-E354-4F90-A39F-F0AE86CADFDB}/data/3,/nic/{386E8ACC-E354-4F90-A39F-F0AE86CADFDB}/throughput/7,/nic/{386E8ACC-E354-4F90-A39F-F0AE86CADFDB}/throughput/8,/nic/{386E8ACC-E354-4F90-A39F-F0AE86CADFDB}/load/1
08/07/2024 08:55:52,44,100,0,0,0,100,100,50,12.216,5.04,1,0.67,1.94,0.816000044,0.728000045,1.53200006,3.3360002,1.83200014,0,3.348,3.348,3.256,39,42.5,39,41.5,38,36,0,1013,0,0,0,1115,0,0,0,5.873859,11.034441,1.524359,0,2.96906233,5.450076,0,0,0,2.611649,0.7045567,0.466734171,2.328235,11.034441,28.9939861,4350.03174,43.5,1.04155719,0.9375,3480.02539,34.8,0.345861822,0.9375,4350.03174,43.5,0.6660558,0.9375,3480.02539,34.8,0.158991158,0.9375,3480.02539,34.8,0.2410099,0.9375,3480.02539,34.8,0.270883054,1.0875,39.6250076,35,1.0875,0.9875,100.000732,8.781403,23.1463776,27.50396,14.4597931,22.7179871,38.89364,0,2513.67969,263.113281,0.7205697,0,0,0,0.2287715,0,0,0,0,0,0,0,0,0,0,5,41,44,0,44,0,0,0,0,0,44,100,1,0,37705,8057,44,41,77.29744,0,0.03748484,0.308055,0,108303.75,39,4.474388,0,0,0.00232881936,0,0,0,0,0,0,0,0.100259893,0.450304329,221.70195,166.784958,0.000310789532,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:55:53,44,100,0,0,0,100,100,50,12.216,5.04,1,0.67,1.94,0.816000044,0.728000045,1.53200006,3.3360002,1.83200014,0,3.348,3.348,3.256,39,42.5,39,41.5,38,36,0,1013,0,0,0,1115,0,0,0,4.855013,7.4852047,1.22271776,3.12338471,2.56503224,7.56818676,1.90171,1.65116191,2.55628824,0.5181134,2.89998055,1.337415,3.14035416,7.56818676,28.9686623,4450.03174,44.5,0.948782,1.125,3560.02563,35.6,0.464851,1.125,4350.03125,43.5,0.839958847,1.13125,3480.025,34.8,0.142999753,1.13125,3480.025,34.8,0.212328881,1.13125,3480.025,34.8,0.08503335,1.13125,39.6250076,40.7500038,1.13125,0.9875,100.000717,8.763462,23.1643181,27.4477615,14.4428368,22.7349434,38.8480339,0,2513.67969,263.113281,0.6866739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,41,44,0,46,0,0,0,0,0,44,100,1,0,37705,8057,44,41,77.29744,0,0.16410993,0.634424031,0,508851.781,39,4.474388,0,0,0,0,0,0,0,0,0,0,0.100260094,0.450304717,213.250717,405.958923,0.000495367742,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:55:54,44,100,0,0,0,100,100,50,12.216,5.04,1,0.672000051,1.94800007,0.816000044,0.728000045,1.53200006,3.33200026,1.83400011,0,3.348,3.348,3.256,39,42.5,39,41.5,38,36,0,1007,0,0,0,1115,0,0,0,4.445237,6.1984005,1.09131336,1.79128647,3.25272083,7.08274841,0.2593398,0.991916656,0.9108424,2.31065154,1.17985606,0,2.45915055,7.08274841,29.0706749,4350.03174,43.5,0.834231853,0.9375,4350.03174,43.5,0.426223278,0.9375,4350.03174,43.5,0.8210924,0.9375,3480.02539,34.8,0.1850953,0.9375,3480.02539,34.8,0.28304857,0.9375,4350.03174,43.5,0.104508325,0.9375,39.5000076,34.5,1.11875,0.9875,100.000732,8.759045,23.1687355,27.43393,14.38945,22.78833,38.7044373,0,2513.67969,263.113281,0.726808131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,41,43,0,26,0,0,0,0,0,44,100,1,0,37705,8057,44,41,77.29744,0,0.0327344239,0.345759273,0,258113.141,39,4.474388,0,0,0.01025428,0,0,0,0,0,0,0,0.100260094,0.450305164,0,500.05365,0.000400042918,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:55:55,44,100,0,0,0,100,100,50,12.216,5.04,1,0.672000051,1.94800007,0.816000044,0.728000045,1.53200006,3.33200026,1.83400011,0,3.348,3.348,3.256,39,42.5,39,41.5,38,36,0,1007,0,0,0,1115,0,0,0,3.674692,10.9151182,2.42089629,3.301978,3.157258,5.598611,1.271385,1.24820471,1.30749941,2.2605598,1.90349817,0.980216265,3.16999555,10.9151182,28.6787472,4450.03174,44.5,0.9836021,1.13125,3560.02563,35.6,0.425812751,1.13125,3560.02563,35.6,0.643826067,1.13125,3560.02563,35.6,0.116663314,1.13125,3560.02563,35.6,0.1898909,1.13125,3560.02563,35.6,0.0788429752,1.13125,39.3750076,41.0000038,1.13125,0.9875,100.000717,8.756409,23.1713715,27.4256744,14.3903351,22.7874451,38.7068138,0,2513.67969,263.113281,0.6872269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,41,44,0,28,0,0,0,0,0,44,100,1,0,37705,8057,44,41,77.29744,0,0.06270782,0.403696418,0,430305.063,39,4.474388,0,0,0.0127437189,0,0,0,0,0,0,0,0.100260146,0.450305462,54.5097466,314.174347,0.000294947269,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:55:56,44,100,0,0,0,100,100,50,12.216,5.04,1.00200009,0.672000051,1.96400011,0.818,0.728000045,1.534,3.3360002,1.83400011,0,3.35200024,3.348,3.256,39,42.5,39,41.5,38,36,0,1012,0,0,0,1114,0,0,0,3.68126035,8.6293335,1.55838728,1.845789,3.3875227,3.086567,0.252574682,1.02145076,0.353187323,0.994825363,1.90914869,0.01874566,2.22823024,8.6293335,28.45132,4350.03174,43.5,0.9442302,0.94375,3480.02515,34.8,0.3750452,0.94375,4350.03174,43.5,0.625364959,0.94375,4350.03174,43.5,0.09198871,1.10625,4350.03174,43.5,0.105098926,1.10625,3480.02515,34.8,0.113585651,1.10625,39.3750076,34.5,1.10625,0.9875,100.000725,8.753532,23.1742477,27.4166641,14.3911133,22.7866669,38.7089081,0,2513.67969,263.113281,0.703571856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,41,44,0,28,0,0,0,0,0,44,100,1,0,37705,8057,44,41,77.29744,0,0.0136835482,0.0170333777,0,29107.2852,39,4.474388,0,0,0.008029441,0,0,0,0,0,0,0,0.1002602,0.4503056,54.8197021,160.398392,0.000172174477,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:55:57,44,100,0,0,0,100,100,50,12.216,5.04,1.00200009,0.672000051,1.96400011,0.818,0.728000045,1.534,3.3360002,1.83400011,0,3.35200024,3.348,3.256,39,42.5,39,41.5,38,36,0,1012,0,0,0,1114,0,0,0,4.38044643,7.34166527,0.11202693,1.0350883,1.86167359,3.29169035,0,0,0,0,0,0,0.840234756,7.34166527,28.5650616,4450.032,44.5,0.954102755,1.125,3560.026,35.6,0.388827145,1.125,3560.026,35.6,0.668448448,1.125,3560.026,35.6,0.08280937,1.125,3560.026,35.6,0.179248989,1.125,3560.026,35.6,0.0568746477,1.125,39.2500076,40.7500038,1.125,0.9875,100.000725,8.755638,23.172142,27.4232635,14.3873825,22.7903976,38.6988754,0,2513.67969,263.113281,0.6407421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,41,44,0,32,0,0,0,0,0,44,100,1,0,37705,8057,44,41,77.29744,0,0,0.00848014653,0,0,39,4.474388,0,0,0.008509355,0,0,0,0,0,0,0,0.1002605,0.45030582,317.42395,218.107239,0.000428424944,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:55:58,44,100,0,0,0,100,100,50,12.216,5.04,1,0.672000051,1.97600007,0.818,0.728000045,1.53200006,3.3360002,1.83200014,0,3.35200024,3.35200024,3.256,39,42.5,39,41.5,38,36,0,1019,0,0,0,1115,0,0,0,4.91719246,10.1769867,2.99240351,3.22166681,6.6608963,6.40850067,1.77987218,1.30555034,2.92872787,1.740843,3.799212,2.6779294,4.050809,10.1769867,28.8060417,4350.032,43.5,0.9590953,0.9375,4350.032,43.5,0.4911598,0.9375,4350.032,43.5,0.829111457,0.9375,4350.032,43.5,0.1207788,0.9375,3480.02563,34.8,0.110460378,0.9375,3480.02563,34.8,0.08739292,0.9375,39.3750076,34.5,1.1125,0.9875,100.00074,8.750305,23.177475,27.4065552,14.3849373,22.7928429,38.6923,0,2513.67969,263.113281,0.7043447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,41,43,0,26,0,0,0,0,0,44,100,1,0,37705,8057,44,41,77.29744,0,0.474728882,1.07188606,0,1989076.5,39,4.474388,0,0,0,0,0,0,0,0,0,0,0.100260705,0.450306028,223.344482,229.491577,0.000362268853,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:55:59,44,100,0,0,0,100,100,50,12.216,5.04,1,0.672000051,1.97600007,0.818,0.728000045,1.53200006,3.3360002,1.83200014,0,3.35200024,3.35200024,3.256,39,42.5,39,41.5,38,36,0,1019,0,0,0,1115,0,0,0,4.930216,2.90439129,1.04936361,0.62943697,2.37859488,12.036252,0,0,0.452637672,1.84139013,0,0,1.78470612,12.036252,28.8349838,4450.03174,44.5,0.7619099,1.125,3560.02563,35.6,0.370859742,1.125,3560.02563,35.6,1.04623067,1.125,3560.02563,35.6,0.103088476,1.125,3560.02563,35.6,0.151713982,1.125,3560.02563,35.6,0.0246738326,1.125,39.2500076,41.0000038,1.125,0.9875,100.000717,8.753769,23.1740112,27.4174042,14.383358,22.7944221,38.6880531,0,2513.67969,263.113281,0.637427032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,41,43,0,28,0,0,0,0,0,44,100,1,0,37705,8057,44,41,77.29744,0.0278578568,0.0651065558,0.5057091,64441.64,551781.563,39,4.474388,0,0,0,0,0,0,0,0,0,0,0.100260705,0.4503065,0,483.778046,0.000387022446,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:56:00,44,100,0,0,0,100,100,50,12.216,5.04,1,0.672000051,2.108,0.818,0.728000045,1.53200006,3.3360002,1.83400011,0,3.35200024,3.348,3.256,39,42,39,41.5,38,36,0,1011,0,0,0,1113,0,0,0,6.12422228,10.7248783,4.57980061,2.486378,12.5355358,5.611682,5.99519,2.78326273,1.83782578,2.426362,3.193432,2.50558853,5.067009,12.5355358,29.97602,3560.02563,35.6,1.0306257,1.14375,4450.03174,44.5,0.6487666,1.15,3560.02563,35.6,1.1557579,1.15,3560.02563,35.6,0.3638392,1.15,3560.02563,35.6,0.3381063,1.15,3560.02563,35.6,0.206994057,1.15,39.5000076,43.5000038,1.14375,0.9875,100.000717,8.749382,23.1783981,27.4036636,14.3814774,22.7963028,38.6829872,0,2513.67969,263.113281,0.683579743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,41,44,0,38,0,0,0,0,0,44,100,1,0,37705,8057,44,41,77.29744,0.07401525,1.23122048,1.10232854,66323.9844,2578344.75,39,4.474388,0,0,0.0465415046,0,0,0,0,0,0,0,0.100260705,0.450306565,0,60.721302,4.85770433E-05,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:56:01,44,100,0,0,0,100,100,50,12.216,5.04,1,0.672000051,2.108,0.818,0.728000045,1.53200006,3.3360002,1.83400011,0,3.35200024,3.348,3.256,39,42,39,41.5,38,36,0,1011,0,0,0,1113,0,0,0,16.399271,8.018106,9.078163,2.73176432,14.5348253,10.834259,6.164694,1.87972784,6.311679,3.64433527,3.034711,1.188767,6.98502636,16.399271,33.22286,3560.026,35.6,1.64038169,1.11875,3560.026,35.6,1.05018246,1.11875,4450.032,44.5,1.77032447,1.11875,3560.026,35.6,0.8662549,1.11875,3560.026,35.6,0.965559542,1.11875,3560.026,35.6,0.677985251,1.11875,40.1250076,41.2500038,1.1375,0.9875,100.000725,8.752949,23.1748314,27.4148331,14.3843384,22.7934418,38.6906853,0,2513.67969,263.113281,0.7317618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,41,43,0,30,0,0,0,0,0,44,100,1,0,37705,8057,44,41,77.29744,1.09185123,4.236135,4.345474,1159603.38,9830366,39,4.474388,0,0,0,0,0,0,0,0,0,0,0.100260757,0.450306624,53.26756,79.9013443,0.000106535124,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:56:02,45,100,0,0,0,100,100,50,12.216,5.04,1,0.672000051,2.00400019,0.818,0.728000045,1.53200006,3.33200026,1.83200014,0,3.348,3.348,3.252,40,42,39,41,38,36,0,1010,0,0,0,1116,0,0,0,5.025065,6.43234253,1.15973949,2.20964551,2.3250103,7.768899,0.0175356865,0.07684231,0.210785866,1.8220067,1.12481713,0,2.33991742,7.768899,28.6563625,4350.03174,43.5,0.843725562,0.94375,4350.03174,43.5,0.4027974,0.94375,4350.03174,43.5,0.777070343,0.94375,4350.03174,43.5,0.0718766451,0.94375,3480.02515,34.8,0.184409544,0.94375,3480.02515,34.8,0.108132593,0.94375,39.8750076,34.75,1.1125,0.9875,100.000725,8.751801,23.17598,27.41124,14.3799324,22.7978477,38.6788368,0,2513.67969,263.113281,0.6857967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,41,43,0,42,0,0,0,0,0,44,100,1,0,37705,8057,44,41,77.29744,0,0.06573887,0.072115086,0,373546.4,39,4.474388,0,0,0,0,0,0,0,0,0,0,0.100261092,0.4503069,362.76474,293.8597,0.0005252995,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:56:03,45,100,0,0,0,100,100,50,12.216,5.04,1,0.672000051,2.00400019,0.818,0.728000045,1.53200006,3.33200026,1.83200014,0,3.348,3.348,3.252,40,42,39,41,38,36,0,1010,0,0,0,1116,0,0,0,4.354018,11.0095024,2.22983956,3.52261662,3.86707783,5.67686,1.959157,1.56253576,0.0496327877,0.9330809,0.138270855,0,2.926737,11.0095024,28.5390358,4450.032,44.5,1.053777,1.125,3560.026,35.6,0.414998263,1.125,3560.026,35.6,0.6342705,1.125,3560.026,35.6,0.0834626555,1.1125,3560.026,35.6,0.150156632,1.1125,3560.026,35.6,0.06092165,1.1125,39.7500076,41.0000038,1.13125,0.9875,100.000725,8.749664,23.1781158,27.4045486,14.3826828,22.7950974,38.6862335,0,2513.67969,263.113281,0.699912131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,41,44,0,30,0,0,0,0,0,44,100,1,0,37705,8057,44,41,77.29744,0,0.04827917,0.111918084,0,106031.805,39,4.474388,0,0,0.0195107572,0,0,0,0,0,0,0,0.100261346,0.450307161,271.80957,288.7354,0.000448435982,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:56:04,44,100,0,0,0,100,100,50,12.192,5.04,1,0.672000051,2.15200019,0.818,0.728000045,1.53200006,3.33200026,1.83200014,0,3.348,3.348,3.252,39,42,39,41.5,38,36,0,1015,0,0,0,1114,0,0,0,10.3368816,8.886433,5.85330725,2.26029754,6.206912,12.93177,1.178503,2.03435421,3.09253931,4.586548,3.30600142,6.373972,5.58729172,12.93177,31.3898277,4350.03174,43.5,1.22516692,0.95625,4350.03174,43.5,0.8125722,0.95625,4350.03174,43.5,1.3072021,0.95625,4350.03174,43.5,0.5777127,0.95625,4350.03174,43.5,0.6117284,0.95625,3480.02515,34.8,0.590668857,0.95625,39.8750076,35,1.1125,0.9875,100.000725,8.645931,23.2818489,27.07965,14.2589073,22.9188728,38.3533058,33.1882973,2439.664,271.113281,1.62265027,0.162625492,0,0,0.320991784,0,0,0,0,0,0,0,0,0,0,19,41,44,406,908,0,0,0.862000048,15,1,44,100,1,0,37705,8057,44,41,77.29744,0,0.0540849268,0.5272904,0,205396.125,39,4.474388,0,0,0.00377080147,0,0,0,0,0,0,0,0.100263752,0.450307816,2592.52319,693.011047,0.00262842746,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:56:05,44,100,0,0,0,100,100,50,12.192,5.04,1,0.672000051,2.15200019,0.818,0.728000045,1.53200006,3.33200026,1.83200014,0,3.348,3.348,3.252,39,42,39,41.5,38,36,0,1015,0,0,0,1114,0,0,0,11.1083212,6.14241362,4.467535,9.865314,8.483762,8.717119,2.586031,2.25761533,3.51871252,4.002774,2.66333818,1.98019743,5.48276329,11.1083212,31.0072575,3480.025,34.8,1.10404181,1.1125,3480.025,34.8,1.04154634,1.1125,4350.03125,43.5,1.14588761,1.1125,3480.025,34.8,0.573687255,1.1125,3480.025,34.8,0.7028507,1.1125,3480.025,34.8,0.3567509,1.1125,39.7500076,40,1.10625,0.9875,100.000717,8.652782,23.2749977,27.1011124,14.2686272,22.909153,38.3794479,23.84107,2448.42969,263.113281,1.620373,0.0822488144,0,0,0.396874815,0,0,0,0,0,0,0,0,0,0,6,41,43,0,58,0,0,0,0,0,44,100,1,0,37705,8057,44,41,77.29744,0,0,0,0,0,39,4.474388,0,0,0,0,0,0,0,0,0,0,0.100271761,0.450321734,8566.495,14876.8154,0.018754648,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:56:06,45,100,0,0,0,100,100,50,12.216,5.04,1,0.672000051,2.052,0.818,0.73,1.53200006,3.3360002,1.83200014,0,3.348,3.348,3.252,39,42.5,39,41.5,38,36,0,1020,0,0,0,1114,0,0,0,5.32650948,9.17437649,3.9047718,1.87663436,4.115355,10.3105183,0,0.469130278,1.25718117,4.27263975,0.879097,1.1503756,3.516364,10.3105183,30.452261,4350.03174,43.5,1.056351,0.9375,4350.03174,43.5,0.7201911,0.9375,4350.03174,43.5,1.06370759,0.9375,4350.03174,43.5,0.447291642,0.9375,4350.03174,43.5,0.6359208,1.11875,4450.03271,44.5,0.404188454,1.15625,39.7500076,34.75,1.11875,0.9875,100.000732,8.656719,23.27106,27.1134338,14.2691154,22.9086647,38.380764,0.990592241,2448.17969,263.113281,1.7226882,0.0224104133,0,0,0.04773438,0,0,0,0,0,0,0,0,0,0,6,41,44,4,46,0,0,0.862000048,0,0,44,100,1,0,37705,8057,44,41,77.29744,0,0.0224483982,0.0891508,0,40538.6055,39,4.474388,0,0,0.08039889,0,0,0,0,0,0,0,0.100271963,0.45032227,214.768234,578.9835,0.0006350014,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:56:07,45,100,0,0,0,100,100,50,12.216,5.04,1,0.672000051,2.052,0.818,0.73,1.53200006,3.3360002,1.83200014,0,3.348,3.348,3.252,39,42.5,39,41.5,38,36,0,1020,0,0,0,1114,0,0,0,10.3868961,3.61764431,3.31760049,2.46545672,4.59727669,5.512637,1.0674,1.88884735,1.13092065,3.08794975,2.39987373,1.51125789,3.41530442,10.3868961,29.0299244,4450.032,44.5,0.9443722,1.11875,3560.026,35.6,0.485618234,1.11875,4450.032,44.5,0.802138448,1.13125,3560.026,35.6,0.146372467,1.13125,3560.026,35.6,0.262688428,1.13125,3560.026,35.6,0.17347464,1.13125,39.6250076,40.5000038,1.13125,0.9875,100.000725,8.654732,23.2730484,27.1072083,14.2072411,22.97054,38.2143326,0,2448.17969,263.113281,0.6667234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,41,44,0,26,0,0,0,0,0,44,100,1,0,37705,8057,44,41,77.29744,0,0.0154072307,0,0,64788.99,39,4.474388,0,0,0,0,0,0,0,0,0,0,0.100272164,0.450322479,215.515472,221.4471,0.000349570066,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:56:08,44,100,0,0,0,100,100,50,12.216,5.04,1,0.672000051,2.016,0.818,0.73,1.53200006,3.33200026,1.83200014,0,3.348,3.348,3.256,39,42,39,41,38,36,0,1015,0,0,0,1114,0,0,0,9.25439,5.273122,5.404788,3.54959369,7.76160336,10.5768147,1.85269117,1.37456656,1.90701485,3.71242762,4.27464247,1.18083954,4.67688465,10.5768147,30.25528,4350.03125,43.5,0.966720462,1.11875,4350.03125,43.5,0.7732172,1.11875,4450.03174,44.5,1.131459,1.14375,3560.02563,35.6,0.4537913,1.14375,3560.02563,35.6,0.558272243,1.14375,3560.02563,35.6,0.2979922,1.14375,39.5000076,36.75,1.11875,0.9875,100.000717,8.654945,23.2728348,27.1078873,14.2149048,22.9628754,38.2349472,0,2455.70313,263.113281,1.7419312,0.160060436,0,0,0.2749973,0,0,0,0,0,0,0,0,0,0,6,41,44,38,48,0,0,0.862000048,0,0,44,100,1,0,37705,8057,44,41,77.29744,0,0.0597173758,0.117973246,0,242800.75,39,4.474388,0,0,0,0,0,0,0,0,0,0,0.100272447,0.4503227,306.6073,228.933441,0.0004284326,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:56:09,44,100,0,0,0,100,100,50,12.216,5.04,1,0.672000051,2.016,0.818,0.73,1.53200006,3.33200026,1.83200014,0,3.348,3.348,3.256,39,42,39,41,38,36,0,1015,0,0,0,1114,0,0,0,12.3736019,2.30578184,3.02737951,1.94827914,6.89307451,4.53454876,0.570488,0.826227665,0.794827938,1.58849955,1.45400167,0.170248747,3.040576,12.3736019,29.4690914,4450.03271,44.5,1.0179888,1.11875,3560.02612,35.6,0.5721771,1.11875,3560.02612,35.6,0.8979079,1.11875,3560.02612,35.6,0.279618979,1.11875,3560.02612,35.6,0.364770383,1.11875,3560.02612,35.6,0.205975339,1.11875,39.5000076,38,1.13125,0.9875,100.000732,8.649414,23.2783661,27.0905533,14.2124252,22.9653549,38.22828,0,2452.44531,263.113281,0.900247,0,0,0,0.03125192,0,0,0,0,0,0,0,0,0,0,6,41,44,104,66,0,0,0.862000048,6,0,44,100,1,0,37705,8057,44,41,77.29744,0,0.003742181,0,0,4043.47363,39,4.474388,0,0,0,0,0,0,0,0,0,0,0.100272447,0.4503232,0,544.9161,0.00043593286,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
